NTA Experiment Summary File,,,,,
Created with NTA 3.2 Dev Build 3.2.16,,,,,
,,,,,
479.5,0,5,2366,790,788
480.5,0,3,2332,778,777
481.5,0,2,2307,770,769
482.5,0,1,2289,763,763
483.5,0,0,2278,760,759
484.5,0,0,2274,758,758
485.5,0,0,2278,759,759
486.5,0,0,2289,763,763
487.5,0,0,2307,769,769
488.5,0,0,2332,777,777
489.5,0,0,2364,788,788
490.5,0,0,2404,801,801
491.5,0,0,2451,817,817
492.5,0,0,2507,836,836
493.5,0,0,2570,857,857
494.5,0,0,2642,881,881
495.5,0,0,2723,908,908
496.5,0,0,2813,938,938
497.5,0,0,2912,971,971
498.5,0,0,3022,1007,1007
499.5,0,0,3143,1048,1048
500.5,0,0,3275,1092,1092
501.5,0,0,3419,1140,1140
502.5,0,0,3575,1192,1192
503.5,0,0,3745,1248,1248
504.5,0,0,3929,1310,1310
505.5,0,0,4127,1376,1376
506.5,0,0,4340,1447,1447
507.5,0,0,4569,1523,1523
508.5,0,0,4815,1605,1605
509.5,0,0,5078,1693,1693
510.5,0,0,5359,1786,1786
511.5,0,0,5658,1886,1886
512.5,0,0,5976,1992,1992
513.5,0,0,6313,2104,2104
514.5,0,0,6669,2223,2223
515.5,0,0,7045,2348,2348
516.5,0,0,7440,2480,2480
517.5,0,0,7855,2618,2618
518.5,0,0,8288,2763,2763
519.5,0,0,8738,2913,2913
520.5,0,0,9205,3068,3068
521.5,0,0,9688,3229,3229
522.5,0,0,10185,3395,3395
523.5,0,0,10693,3564,3564
524.5,0,0,11210,3737,3737
525.5,0,0,11735,3912,3912
526.5,0,0,12262,4087,4087
527.5,0,0,12790,4263,4263
528.5,0,0,13315,4438,4438
529.5,0,0,13831,4610,4610
530.5,0,0,14335,4778,4778
531.5,0,0,14823,4941,4941
532.5,0,0,15288,5096,5096
533.5,0,0,15727,5242,5242
534.5,0,0,16134,5378,5378
535.5,0,0,16504,5501,5501
536.5,0,0,16832,5611,5611
